"IndividualId","Time [min]","Organism|PeripheralVenousBlood|DrugX|Plasma (Peripheral Venous Blood) [µmol/l]","Organism|Liver|Periportal|Intracellular|DrugX-CYP3A4-Optimized Metabolite|Fraction of dose-DrugX","Organism|DrugX-CYP3A4-Optimized Metabolite|Total fraction of dose-DrugX"
3,540,0.047415223,0.6657462,0.68533236
3,555,0.045285016,0.6702028,0.689974
3,570,0.043286927,0.67446506,0.694416
3,585,0.04141138,0.6785449,0.69867045
3,600,0.039649807,0.6824532,0.70274866
3,615,0.037994713,0.6862004,0.7066611
3,630,0.03643788,0.6897959,0.71041757
3,645,0.034972634,0.69324857,0.71402705
3,660,0.033592615,0.69656664,0.71749806
3,675,0.032292616,0.6997579,0.7208384
3,690,0.03106651,0.7028294,0.7240556
3,705,0.02990955,0.70578796,0.72715634
3,720,0.028816609,0.70863974,0.73014706
3,735,0.027783806,0.71139055,0.7330337
3,750,0.026806682,0.71404576,0.7358218
3,765,0.025881998,0.71661055,0.7385165
3,780,0.025006082,0.7190895,0.7411228
3,795,0.024175692,0.7214871,0.743645
3,810,0.023387913,0.7238075,0.7460875
3,825,0.022639984,0.7260546,0.7484542
3,840,0.021929372,0.72823197,0.7507489
3,855,0.021253686,0.730343,0.7529749
3,870,0.020610746,0.7323909,0.7551356
3,885,0.019998496,0.7343786,0.75723404
3,900,0.019415041,0.736309,0.7592731
3,915,0.018858636,0.73818463,0.76125544
3,930,0.01832759,0.740008,0.7631836
3,945,0.017820463,0.7417815,0.76505995
3,960,0.01733571,0.74350715,0.7668868
3,975,0.016872171,0.74518716,0.76866615
3,990,0.016428417,0.7468235,0.7704001
3,1005,0.01600348,0.74841785,0.77209044
3,1020,0.0155959325,0.749972,0.77373904
3,1035,0.015205606,0.7514876,0.7753475
3,1050,0.014830754,0.7529662,0.7769174
3,1065,0.014470771,0.75440925,0.77845025
3,1080,0.014124702,0.7558181,0.77994746
3,1095,0.013792073,0.75719404,0.7814104
3,1110,0.013472077,0.7585383,0.78284025
3,1125,0.013163924,0.7598521,0.7842383
3,1140,0.012866993,0.76113653,0.7856056
3,1155,0.012580958,0.7623926,0.7869433
3,1170,0.012305126,0.76362133,0.7882525
3,1185,0.012038741,0.7648237,0.789534
3,1200,0.011781548,0.7660005,0.79078877
3,1215,0.011533145,0.7671527,0.79201776
3,1230,0.011293002,0.7682811,0.7932218
3,1245,0.011060849,0.7693864,0.7944016
3,1260,0.01083613,0.7704695,0.79555804
3,1275,0.010618785,0.7715309,0.7966918
3,1290,0.010408271,0.77257144,0.7978036
3,1305,0.0102042705,0.77359176,0.79889405
3,1320,0.010006331,0.77459234,0.79996383
3,1335,0.009814501,0.7755739,0.8010136
3,1350,0.009628322,0.77653694,0.8020438
3,1365,0.009447557,0.777482,0.8030551
3,1380,0.009272045,0.77840954,0.80404794
3,1395,0.009101547,0.7793202,0.8050229
3,1410,0.008935841,0.7802143,0.8059805
3,1425,0.008774735,0.78109235,0.8069211
3,1440,0.008618051,0.7819548,0.80784523
4,0,0,0,0
4,3,0.65644157,0.040019896,0.041504517
4,6,0.7648844,0.16439864,0.16931035
4,9,0.39466876,0.2671177,0.2742056
4,12,0.26172987,0.32081297,0.32903916
4,15,0.20503022,0.3526644,0.36162126
4,18,0.1769131,0.37487385,0.3843812
4,21,0.16037013,0.39245728,0.40242428
4,24,0.1488877,0.40755588,0.41792917
4,27,0.13984664,0.42112693,0.4318702
4,30,0.13214496,0.43362704,0.4447126
4,33,0.12529513,0.44529414,0.45669928
4,36,0.11906461,0.45626774,0.4679729
4,39,0.11333293,0.46663928,0.4786273
4,42,0.10802941,0.47647557,0.48873112
4,45,0.10310491,0.4858301,0.49833938
4,48,0.09852273,0.49474725,0.5074978
4,51,0.09425244,0.50326514,0.51624566
4,54,0.09026759,0.5114172,0.5246173
4,57,0.08654494,0.5192327,0.53264296
4,60,0.0830634,0.5267377,0.5403495
4,63,0.079803616,0.5339556,0.54776096
4,66,0.07674797,0.5409073,0.5548989
4,69,0.07388054,0.54761165,0.56178266
4,72,0.07118685,0.55408525,0.5684294
4,75,0.068653576,0.5603433,0.57485473
4,78,0.066268474,0.5663996,0.5810728
4,81,0.06402035,0.57226634,0.58709633
4,84,0.06189888,0.57795495,0.59293693
4,87,0.05989464,0.5834757,0.5986052
4,90,0.05799904,0.5888379,0.6041107
4,93,0.056204088,0.59405017,0.6094624
4,96,0.054502573,0.5991203,0.61466813
4,99,0.052887827,0.60405546,0.6197354
4,102,0.051353734,0.6088622,0.6246709
4,105,0.049894653,0.6135466,0.629481
4,108,0.048505396,0.61811435,0.6341713
4,111,0.04718124,0.6225705,0.63874716
4,114,0.04591772,0.62692004,0.6432136
4,117,0.044710863,0.6311673,0.6475752
4,120,0.043556947,0.6353164,0.6518362
4,135,0.038469497,0.654719,0.6717639
4,150,0.034288753,0.67215854,0.6896792
4,165,0.03078342,0.68793195,0.7058869
4,180,0.0277946,0.70226747,0.7206212
4,195,0.025211226,0.71534574,0.73406744
4,210,0.022954023,0.72731394,0.74637663
4,225,0.020964956,0.73829484,0.7576746
4,240,0.019200511,0.74839276,0.76806825
4,255,0.017627096,0.7576977,0.7776499
4,270,0.016218174,0.76628816,0.7865
4,285,0.01495242,0.77423334,0.7946894
4,300,0.013812338,0.78159434,0.8022807
4,315,0.012783187,0.78842556,0.80932975
4,330,0.011852349,0.79477584,0.8158864
4,345,0.011008962,0.8006889,0.8219954
4,360,0.01024359,0.80620396,0.827697
4,375,0.009548057,0.8113563,0.83302724
4,390,0.0089152455,0.8161777,0.8380187
4,405,0.008338792,0.8206968,0.84270066
4,420,0.007813026,0.8249394,0.84709954
4,435,0.0073328754,0.8289291,0.8512394
4,450,0.0068938197,0.83268696,0.8551419
4,465,0.0064918795,0.8362322,0.8588265
4,480,0.006123422,0.8395821,0.86231107
4,495,0.005785362,0.8427524,0.8656116
4,510,0.005474599,0.8457573,0.8687427
4,525,0.005188515,0.84860975,0.87171745
4,540,0.004925311,0.8513216,0.87454796
4,555,0.0046823598,0.8539034,0.8772452
4,570,0.0044579096,0.8563651,0.87981915
4,585,0.004250242,0.8587152,0.8822786
4,600,0.0040577822,0.8609618,0.8846318
4,615,0.0038792384,0.8631123,0.88688624
4,630,0.0037133635,0.8651733,0.8890487
4,645,0.0035590844,0.8671509,0.89112544
4,660,0.0034153117,0.86905074,0.89312214
4,675,0.0032811468,0.87087786,0.89504397
4,690,0.0031557532,0.87263685,0.8968957
4,705,0.0030383857,0.874332,0.89868164
4,720,0.0029283748,0.8759673,0.9004058
4,735,0.0028251023,0.8775463,0.9020719
4,750,0.0027280033,0.87907225,0.9036832
4,765,0.0026365714,0.8805482,0.9052428
4,780,0.0025503647,0.88197684,0.9067536
4,795,0.0024689618,0.8833609,0.9082182
