"IndividualId","Time [min]","Organism|PeripheralVenousBlood|DrugX|Plasma (Peripheral Venous Blood) [µmol/l]","Organism|Liver|Periportal|Intracellular|DrugX-CYP3A4-Optimized Metabolite|Fraction of dose-DrugX","Organism|DrugX-CYP3A4-Optimized Metabolite|Total fraction of dose-DrugX"
3,825,0.00040743087,0.27022085,0.9825053
3,840,0.00038903693,0.2704273,0.98272187
3,855,0.00037200554,0.27062508,0.98292947
3,870,0.00035621566,0.27081487,0.9831288
3,885,0.0003415578,0.2709972,0.9833204
3,900,0.0003279323,0.2711726,0.9835049
3,915,0.00031524885,0.27134153,0.98368263
3,930,0.00030342554,0.2715044,0.9838541
3,945,0.00029238785,0.2716616,0.98401976
3,960,0.00028206853,0.2718135,0.9841799
3,975,0.00027240615,0.27196047,0.9843349
3,990,0.00026334522,0.2721027,0.98448503
3,1005,0.00025483512,0.27224058,0.9846306
3,1020,0.00024683005,0.27237427,0.98477185
3,1035,0.00023928822,0.27250406,0.98490906
3,1050,0.00023217167,0.27263013,0.9850424
3,1065,0.00022544597,0.2727527,0.9851721
3,1080,0.00021907975,0.2728719,0.9852983
3,1095,0.00021304455,0.27298796,0.98542124
3,1110,0.00020731433,0.27310103,0.985541
3,1125,0.0002018656,0.27321118,0.9856578
3,1140,0.00019667682,0.27331862,0.9857718
3,1155,0.00019172837,0.27342343,0.98588294
3,1170,0.00018700247,0.2735257,0.98599154
3,1185,0.00018248305,0.2736256,0.98609763
3,1200,0.00017815498,0.2737232,0.9862013
3,1215,0.00017400505,0.27381858,0.9863027
3,1230,0.0001700209,0.2739118,0.9864018
3,1245,0.00016619048,0.274003,0.9864988
3,1260,0.00016250431,0.2740922,0.98659366
3,1275,0.00015895261,0.2741795,0.9866865
3,1290,0.00015552614,0.27426493,0.98677754
3,1305,0.00015221784,0.2743486,0.9868666
3,1320,0.00014902,0.2744305,0.9869539
3,1335,0.0001459259,0.27451077,0.9870394
3,1350,0.00014292977,0.27458942,0.98712325
3,1365,0.0001400259,0.2746665,0.9872054
3,1380,0.00013720916,0.274742,0.9872859
3,1395,0.00013447496,0.27481607,0.9873649
3,1410,0.00013181884,0.27488866,0.9874424
3,1425,0.00012923683,0.27495983,0.98751837
3,1440,0.00012672528,0.27502966,0.9875929
4,0,0,0,0
4,3,0.0018002378,0.0010788732,0.010334505
4,6,0.016240591,0.009720559,0.042038117
4,9,0.038379107,0.027641319,0.08798328
4,12,0.058334865,0.05195889,0.14156306
4,15,0.0725836,0.07944576,0.198015
4,18,0.08144943,0.10776242,0.25429192
4,21,0.08625022,0.1354385,0.30854297
4,24,0.088222586,0.16163225,0.35969758
4,27,0.08830164,0.18591861,0.40718654
4,30,0.0871457,0.20813638,0.45076123
4,33,0.08520571,0.22828504,0.49037832
4,36,0.082787715,0.24645752,0.52612656
4,39,0.08009937,0.26279712,0.55817956
4,42,0.077281766,0.2774706,0.58676505
4,45,0.07443071,0.29065138,0.6121437
4,48,0.071610786,0.3025095,0.63459396
4,51,0.06886472,0.3132054,0.654401
4,54,0.06621968,0.32288682,0.6718479
4,57,0.06369163,0.33168724,0.6872092
4,60,0.06128848,0.3397253,0.7007454
4,63,0.0590123,0.3471051,0.71269906
4,66,0.0568611,0.3539171,0.7232918
4,69,0.054830126,0.36023903,0.7327224
4,72,0.05291292,0.36613715,0.7411663
4,75,0.05110211,0.37166756,0.7487758
4,78,0.049389992,0.3768775,0.7556811
4,81,0.047768958,0.38180655,0.7619925
4,84,0.046231747,0.38648778,0.7678023
4,87,0.04477162,0.39094892,0.7731871
4,90,0.04338242,0.395213,0.7782101
4,93,0.0420586,0.39929944,0.78292316
4,96,0.04079518,0.40322453,0.787369
4,99,0.03958773,0.40700194,0.79158247
4,102,0.038432293,0.41064337,0.79559207
4,105,0.03732534,0.4141588,0.79942137
4,108,0.036263715,0.4175568,0.8030897
4,111,0.035244584,0.42084482,0.80661297
4,114,0.034265384,0.4240294,0.81000453
4,117,0.033323802,0.42711627,0.8132756
4,120,0.032417726,0.43011057,0.8164354
4,135,0.028357565,0.4438396,0.8308104
4,150,0.02495042,0.45579517,0.84324574
4,165,0.022059774,0.46628413,0.85413045
4,180,0.019584814,0.47553667,0.8637248
4,195,0.01744906,0.48373434,0.87222344
4,210,0.01559348,0.49102417,0.8797808
4,225,0.013971906,0.4975274,0.8865232
4,240,0.012547779,0.5033452,0.8925555
4,255,0.011291802,0.5085628,0.89796615
4,270,0.010180203,0.5132528,0.90283036
4,285,0.009193464,0.51747733,0.9072126
4,300,0.008315394,0.5212901,0.9111684
4,315,0.007532399,0.52473754,0.91474587
4,330,0.006832969,0.5278603,0.9179871
4,345,0.0062072654,0.53069377,0.9209289
4,360,0.0056468025,0.5332693,0.9236036
4,375,0.005144212,0.5356143,0.92603964
4,390,0.004693077,0.53775316,0.92826223
4,405,0.0042877817,0.53970736,0.9302937
4,420,0.0039233845,0.541496,0.9321537
4,435,0.0035955147,0.54313606,0.93385994
4,450,0.0033002975,0.54464257,0.93542796
4,465,0.0030342955,0.5460291,0.93687177
4,480,0.002794453,0.5473075,0.9382037
4,495,0.0025780497,0.5484886,0.9394348
4,510,0.0023826591,0.5495819,0.94057506
4,525,0.0022061141,0.5505959,0.9416333
4,540,0.0020464694,0.55153835,0.9426174
4,555,0.0019019968,0.552416,0.94353455
4,570,0.0017711353,0.5532351,0.94439095
4,585,0.0016525014,0.55400103,0.9451924
4,600,0.0015448543,0.5547188,0.9459439
4,615,0.001447081,0.55539274,0.9466501
4,630,0.0013581866,0.5560269,0.94731504
4,645,0.0012772774,0.5566247,0.9479424
4,660,0.0012035498,0.55718946,0.9485355
4,675,0.0011362863,0.557724,0.9490973
4,690,0.0010748402,0.55823094,0.94963044
4,705,0.0010186343,0.55871254,0.95013744
